"n","method","replication","beta_1"
1000,"Two-step",816,1.32440223355502
1000,"Two-step",817,1.70290474301417
1000,"Two-step",818,1.43611353120635
1000,"Two-step",819,1.31751588389598
1000,"Two-step",820,1.39418736183912
1000,"Two-step",821,1.54961983125702
1000,"Two-step",822,1.58764823281329
1000,"Two-step",823,1.48959279337242
1000,"Two-step",824,1.41733407005383
1000,"Two-step",825,1.49730214734488
1000,"Two-step",826,1.52573262480085
1000,"Two-step",827,1.64681521357159
1000,"Two-step",828,1.4003796477746
1000,"Two-step",829,1.38988747021011
1000,"Two-step",830,1.40653333138146
1000,"Two-step",831,1.22184835540728
1000,"Two-step",832,1.42412133191329
1000,"Two-step",833,1.62220660438006
1000,"Two-step",834,1.45019264054072
1000,"Two-step",835,1.46611402061
1000,"Two-step",836,1.43867982441354
1000,"Two-step",837,1.6723133646941
1000,"Two-step",838,1.5739645885153
1000,"Two-step",839,1.30764673240856
1000,"Two-step",840,1.44345461896227
1000,"Two-step",841,1.51841305988689
1000,"Two-step",842,1.28415211042914
1000,"Two-step",843,1.48358066937359
1000,"Two-step",844,1.23020718221709
1000,"Two-step",845,1.38541999841621
1000,"Two-step",846,1.44875039948259
1000,"Two-step",847,1.45074799938029
1000,"Two-step",848,1.49342534500437
1000,"Two-step",849,1.3718529740986
1000,"Two-step",850,1.64932514957034
1000,"Two-step",851,1.48610490714131
1000,"Two-step",852,1.45877935288637
1000,"Two-step",853,1.47749892355535
1000,"Two-step",854,1.42661991181747
1000,"Two-step",855,1.50206919791183
1000,"Two-step",856,1.5617568258565
1000,"Two-step",857,1.51558653959761
1000,"Two-step",858,1.56730407982846
1000,"Two-step",859,1.34130504954267
1000,"Two-step",860,1.50069611850961
1000,"Two-step",861,1.5718760282143
1000,"Two-step",862,1.64396890304698
1000,"Two-step",863,1.50925763446477
1000,"Two-step",864,1.62139452454468
1000,"Two-step",865,1.4842071934762
1000,"Two-step",866,1.42392500658894
1000,"Two-step",867,1.46858301064225
1000,"Two-step",868,1.46766412017602
1000,"Two-step",869,1.53212093865113
1000,"Two-step",870,1.42142160080596
1000,"Two-step",871,1.43532132008607
1000,"Two-step",872,1.23772418285803
1000,"Two-step",873,1.44011769953076
1000,"Two-step",874,1.63514810873314
1000,"Two-step",875,1.39657071108793
1000,"Two-step",876,1.4442938472305
1000,"Two-step",877,1.40948958409051
1000,"Two-step",878,1.5297822309819
1000,"Two-step",879,1.46042478385468
1000,"Two-step",880,1.24896515114268
1000,"Two-step",881,1.58904256080235
1000,"Two-step",882,1.35132725772843
1000,"Two-step",883,1.46687162941212
1000,"Two-step",884,1.67134450628758
1000,"Two-step",885,1.29556989095829
1000,"Two-step",886,1.59846114935884
1000,"Two-step",887,1.45205959677025
1000,"Two-step",888,1.46163285978211
1000,"Two-step",889,1.45571759865855
1000,"Two-step",890,1.39619215244869
1000,"Two-step",891,1.49272717473309
1000,"Two-step",892,1.57359297387358
1000,"Two-step",893,1.5213111246664
1000,"Two-step",894,1.3928633758497
1000,"Two-step",895,1.52172916888261
1000,"Two-step",896,1.60517609168101
1000,"Two-step",897,1.55517593213061
1000,"Two-step",898,1.53072805764246
1000,"Two-step",899,1.52321062933083
1000,"Two-step",900,1.54398156613062
1000,"Two-step",901,1.4415857975387
1000,"Two-step",902,1.45220787350369
1000,"Two-step",903,1.33255094148335
1000,"Two-step",904,1.52773358307035
1000,"Two-step",905,1.57893939533361
1000,"Two-step",906,1.3982737471466
1000,"Two-step",907,1.41297136031972
1000,"Two-step",908,1.43402908061695
1000,"Two-step",909,1.40109023328439
1000,"Two-step",910,1.38622098495504
1000,"Two-step",911,1.33068145364945
1000,"Two-step",912,1.28211745564829
1000,"Two-step",913,1.31838804730008
1000,"Two-step",914,1.42488425224491
1000,"Two-step",915,1.82262358453315
1000,"Two-step",916,1.4634343747762
1000,"Two-step",917,1.318652827955
1000,"Two-step",918,1.467500618498
1000,"Two-step",919,1.74359844317949
1000,"Two-step",920,1.50507027539696
1000,"Two-step",921,1.35508969409907
1000,"Two-step",922,1.34298114352926
1000,"Two-step",923,1.30622015341475
1000,"Two-step",924,1.4250579732204
1000,"Two-step",925,1.44364957425895
1000,"Two-step",926,1.43700417434719
1000,"Two-step",927,1.51093250007937
1000,"Two-step",928,1.34565622135963
1000,"Two-step",929,1.53667444662693
1000,"Two-step",930,1.36440806206269
1000,"Two-step",931,1.5010607499306
1000,"Two-step",932,1.32253795853601
1000,"Two-step",933,1.70661925139038
1000,"Two-step",934,1.56929959324857
1000,"Two-step",935,1.53741149623235
1000,"Two-step",936,1.47726740336465
1000,"Two-step",937,1.48938463619362
1000,"Two-step",938,1.48121484857258
1000,"Two-step",939,1.62951478947871
1000,"Two-step",940,1.50049496831559
1000,"Two-step",941,1.5249761671321
1000,"Two-step",942,1.65782653158413
1000,"Two-step",943,1.42517076548554
1000,"Two-step",944,1.50864409693045
1000,"Two-step",945,1.49908145447862
1000,"Two-step",946,1.56104542921394
1000,"Two-step",947,1.56691514294641
1000,"Two-step",948,1.58865735258903
1000,"Two-step",949,1.41869390871873
1000,"Two-step",950,1.58392857239113
1000,"Two-step",951,1.37732413092663
1000,"Two-step",952,1.30941831564267
1000,"Two-step",953,1.4470021511784
1000,"Two-step",954,1.30834578380116
1000,"Two-step",955,1.56227234937332
1000,"Two-step",956,1.44116381811997
1000,"Two-step",957,1.55705103174699
1000,"Two-step",958,1.41210761265376
1000,"Two-step",959,1.4270693760276
1000,"Two-step",960,1.43616072963466
1000,"Two-step",961,1.47887979829841
1000,"Two-step",962,1.41135007493841
1000,"Two-step",963,1.27685283215587
1000,"Two-step",964,1.45802335107905
1000,"Two-step",965,1.38160785721455
1000,"Two-step",966,1.4020000077945
1000,"Two-step",967,1.67267308655802
1000,"Two-step",968,1.48435726659242
1000,"Two-step",969,1.30334199241694
1000,"Two-step",970,1.54558148704211
1000,"Two-step",971,1.49359825469115
1000,"Two-step",972,1.40900385385169
1000,"Two-step",973,1.47337106384647
1000,"Two-step",974,1.42137825652352
1000,"Two-step",975,1.71159442719889
1000,"Two-step",976,1.44072575967589
1000,"Two-step",977,1.45617321545503
1000,"Two-step",978,1.54096489810404
1000,"Two-step",979,1.43062051920279
1000,"Two-step",980,1.35127387774476
1000,"Two-step",981,1.54708305938787
1000,"Two-step",982,1.43986424667348
1000,"Two-step",983,1.59495813450623
1000,"Two-step",984,1.64533799499826
1000,"Two-step",985,1.4302401398317
1000,"Two-step",986,1.44706571573155
1000,"Two-step",987,1.55283841483955
1000,"Two-step",988,1.21404676476967
1000,"Two-step",989,1.47426813051672
1000,"Two-step",990,1.63977643685655
1000,"Two-step",991,1.45843575696723
1000,"Two-step",992,1.43746416155018
1000,"Two-step",993,1.5186949445654
1000,"Two-step",994,1.48115311129319
1000,"Two-step",995,1.38864925108927
1000,"Two-step",996,1.43121751118077
1000,"Two-step",997,1.47187831643784
1000,"Two-step",998,1.35558046954872
1000,"Two-step",999,1.3849122162404
1000,"Two-step",1000,1.4795232504102
1000,"Joint",1,1.41834695172221
1000,"Joint",2,1.50122367740745
1000,"Joint",3,1.69887641750506
1000,"Joint",4,1.34608674377601
1000,"Joint",5,1.50887416566525
1000,"Joint",6,1.5965196442737
1000,"Joint",7,1.42136446636821
1000,"Joint",8,1.2892997438065
1000,"Joint",9,1.60439988777441
1000,"Joint",10,1.52868383637179
1000,"Joint",11,1.48554760656322
1000,"Joint",12,1.63375485139775
1000,"Joint",13,1.32705510034732
1000,"Joint",14,1.34865785291718
1000,"Joint",15,1.47340412969044
1000,"Joint",16,1.42615938138736
1000,"Joint",17,1.25527180523753
1000,"Joint",18,1.43663943908535
1000,"Joint",19,1.46184637791089
1000,"Joint",20,1.52259695377915
1000,"Joint",21,1.72521460699018
1000,"Joint",22,1.49401620223681
1000,"Joint",23,1.72268080300799
1000,"Joint",24,1.49220989011977
1000,"Joint",25,1.63906901627981
1000,"Joint",26,1.60181572040802
1000,"Joint",27,1.42005206193732
1000,"Joint",28,1.37839036389238
1000,"Joint",29,1.29894550152531
1000,"Joint",30,1.41132477112424
1000,"Joint",31,1.56034551115501
1000,"Joint",32,1.38620924905913
1000,"Joint",33,1.43472647267757
1000,"Joint",34,1.54781346086985
1000,"Joint",35,1.28987400349407
1000,"Joint",36,1.6032503107431
1000,"Joint",37,1.8613166665022
1000,"Joint",38,1.57863692304789
1000,"Joint",39,1.52055064064026
1000,"Joint",40,1.59195891928348
1000,"Joint",41,1.44778327259088
1000,"Joint",42,1.63832591498633
1000,"Joint",43,1.6389089566891
1000,"Joint",44,1.52761273120948
1000,"Joint",45,1.60315464661321
1000,"Joint",46,1.68168459044562
1000,"Joint",47,1.50318802182986
1000,"Joint",48,1.52874140129336
1000,"Joint",49,1.58511766085001
1000,"Joint",50,1.42885093296327
1000,"Joint",51,1.59761325133092
1000,"Joint",52,1.557571212738
1000,"Joint",53,1.43646245981577
1000,"Joint",54,1.84041996054607
1000,"Joint",55,1.45099898658111
1000,"Joint",56,1.40884970201635
1000,"Joint",57,1.45382269646212
1000,"Joint",58,1.36047673852436
1000,"Joint",59,1.65276095448143
1000,"Joint",60,1.51087646568071
1000,"Joint",61,1.604248191734
1000,"Joint",62,1.42528194573753
1000,"Joint",63,1.40741059025133
1000,"Joint",64,1.65519844713501
1000,"Joint",65,1.44516629438396
1000,"Joint",66,1.43898561222011
1000,"Joint",67,1.45985651562365
1000,"Joint",68,1.47608529909621
1000,"Joint",69,1.44374025563763
1000,"Joint",70,1.60877070551338
1000,"Joint",71,1.76911941144071
1000,"Joint",72,1.69228085571214
1000,"Joint",73,1.37725033168883
1000,"Joint",74,1.55790476439116
1000,"Joint",75,1.5067239434739
1000,"Joint",76,1.54099161739925
1000,"Joint",77,1.74972816281872
1000,"Joint",78,1.72199316625006
1000,"Joint",79,1.4719964976201
1000,"Joint",80,1.33120459525255
1000,"Joint",81,1.59617746197406
1000,"Joint",82,1.61006632007176
1000,"Joint",83,1.55177410005636
1000,"Joint",84,1.64827905941272
1000,"Joint",85,1.6541815743605
1000,"Joint",86,1.38349783468102
1000,"Joint",87,1.61726169747341
1000,"Joint",88,1.45514351468811
1000,"Joint",89,1.52683959934107
1000,"Joint",90,1.6102520338504
1000,"Joint",91,1.59491300986475
1000,"Joint",92,1.59706380233779
1000,"Joint",93,1.51004107745801
1000,"Joint",94,1.71558332419408
1000,"Joint",95,1.70801401242529
1000,"Joint",96,1.50092431357411
1000,"Joint",97,1.56625364875846
1000,"Joint",98,1.51408745892596
1000,"Joint",99,1.91576161024126
1000,"Joint",100,1.53154393673038
1000,"Joint",101,1.75806941285246
1000,"Joint",102,1.94602485923434
1000,"Joint",103,1.5204845786215
1000,"Joint",104,1.51628411271262
1000,"Joint",105,1.58857230678066
1000,"Joint",106,1.44915992250317
1000,"Joint",107,1.47537735051614
1000,"Joint",108,1.65290888225665
1000,"Joint",109,1.65475481746817
1000,"Joint",110,1.47605604009623
1000,"Joint",111,1.4798377316073
1000,"Joint",112,1.63352742464966
1000,"Joint",113,1.59012961733995
1000,"Joint",114,1.33189897796647
1000,"Joint",115,1.36343723239682
1000,"Joint",116,1.38951086299592
1000,"Joint",117,1.51754898133008
1000,"Joint",118,1.5315925324579
1000,"Joint",119,1.7751416998662
1000,"Joint",120,1.30581067628247
1000,"Joint",121,1.54006352910703
1000,"Joint",122,1.58806106054225
1000,"Joint",123,1.64834810147052
1000,"Joint",124,1.48029772733576
1000,"Joint",125,1.66982548563974
1000,"Joint",126,1.34342946244499
1000,"Joint",127,1.29372126075552
1000,"Joint",128,1.56853058123109
1000,"Joint",129,1.52419990613096
1000,"Joint",130,1.53099987591329
1000,"Joint",131,1.63939660007967
1000,"Joint",132,1.58697033688183
1000,"Joint",133,1.54188089246845
1000,"Joint",134,1.57544395306914
1000,"Joint",135,1.59621325925094
1000,"Joint",136,1.32965221443911
1000,"Joint",137,1.66983118954386
1000,"Joint",138,1.61271962520282
1000,"Joint",139,1.57016890095179
1000,"Joint",140,1.52488061971534
1000,"Joint",141,1.53241766514055
1000,"Joint",142,1.53522575827916
1000,"Joint",143,1.57626397668066
1000,"Joint",144,1.39409775169938
1000,"Joint",145,1.33959206995762
1000,"Joint",146,1.59188593980894
1000,"Joint",147,1.68733235291835
1000,"Joint",148,1.61635534184668
1000,"Joint",149,1.46653375629312
1000,"Joint",150,1.50007163792752
1000,"Joint",151,1.45557105955929
1000,"Joint",152,1.51880470626974
1000,"Joint",153,1.39346616546825
1000,"Joint",154,1.79878418569675
1000,"Joint",155,1.35215983661673
1000,"Joint",156,1.52085825605897
1000,"Joint",157,1.48205845755498
1000,"Joint",158,1.54185957535674
1000,"Joint",159,1.41227358309191
1000,"Joint",160,1.59559467531879
1000,"Joint",161,1.54495584062027
1000,"Joint",162,1.54003869457065
1000,"Joint",163,1.3396386867473
1000,"Joint",164,1.51469949354466
1000,"Joint",165,1.61261762566613
1000,"Joint",166,1.48353755112387
1000,"Joint",167,1.47838927038602
1000,"Joint",168,1.67787068440959
1000,"Joint",169,1.61385681555652
1000,"Joint",170,1.49201551741718
1000,"Joint",171,1.43358598033333
1000,"Joint",172,1.43275326210363
1000,"Joint",173,1.58096946818942
1000,"Joint",174,1.42317717116489
1000,"Joint",175,1.45572687211136
1000,"Joint",176,1.60981094437932
1000,"Joint",177,1.48242529991157
1000,"Joint",178,1.68123482576891
1000,"Joint",179,1.53064392343985
1000,"Joint",180,1.50517886094272
1000,"Joint",181,1.54484925402841
1000,"Joint",182,1.62242110211701
1000,"Joint",183,1.59971346816272
1000,"Joint",184,1.49154113400154
1000,"Joint",185,1.29891522954432
1000,"Joint",186,1.36936766459872
1000,"Joint",187,1.45649853387919
1000,"Joint",188,1.65971874558112
1000,"Joint",189,1.5064344341954
1000,"Joint",190,1.4969775938435
1000,"Joint",191,1.5837801252876
1000,"Joint",192,1.68822057133958
1000,"Joint",193,1.64149658926504
1000,"Joint",194,1.5835630344157
1000,"Joint",195,1.57137670565184
1000,"Joint",196,1.55661846777994
1000,"Joint",197,1.59758758733573
1000,"Joint",198,1.57282927206743
1000,"Joint",199,1.52646607034274
1000,"Joint",200,1.33246360554721
1000,"Joint",201,1.52214204754615
1000,"Joint",202,1.34296287230988
1000,"Joint",203,1.46668319982377
1000,"Joint",204,1.6702120947605
1000,"Joint",205,1.67913719621028
1000,"Joint",206,1.59891965483239
1000,"Joint",207,1.31216654282398
1000,"Joint",208,1.37572838867722
1000,"Joint",209,1.84146414051746
1000,"Joint",210,1.42730952348722
1000,"Joint",211,1.57748279711218
1000,"Joint",212,1.64185898247909
1000,"Joint",213,1.57544414107192
1000,"Joint",214,1.46761528338332
1000,"Joint",215,1.59989918574397
1000,"Joint",216,1.50692665581598
1000,"Joint",217,1.4420539575243
1000,"Joint",218,1.5156675550432
1000,"Joint",219,1.66694101003655
1000,"Joint",220,1.67665702683521
1000,"Joint",221,1.59493815080789
1000,"Joint",222,1.48810396826143
1000,"Joint",223,1.55487049501438
1000,"Joint",224,1.58808004522421
1000,"Joint",225,1.58714362735961
1000,"Joint",226,1.56621497710272
1000,"Joint",227,1.42383039426688
1000,"Joint",228,1.46528711703364
1000,"Joint",229,1.67263237796057
1000,"Joint",230,1.19147169325968
1000,"Joint",231,1.60616207252975
1000,"Joint",232,1.38115440746634
1000,"Joint",233,1.64397402298948
1000,"Joint",234,1.40677181224298
1000,"Joint",235,1.5021771524373
1000,"Joint",236,1.48267195713976
1000,"Joint",237,1.4657704684241
1000,"Joint",238,1.52948210054377
1000,"Joint",239,1.38578475930812
1000,"Joint",240,1.3100928751221
1000,"Joint",241,1.51354348152852
1000,"Joint",242,1.44187070083544
1000,"Joint",243,1.39305576113846
1000,"Joint",244,1.42912981406224
1000,"Joint",245,1.37200332599824
1000,"Joint",246,1.49886449215226
1000,"Joint",247,1.5803193739477
1000,"Joint",248,1.37708780447755
1000,"Joint",249,1.73891144813099
1000,"Joint",250,1.63579435182861
1000,"Joint",251,1.72707158687716
1000,"Joint",252,1.59570932129498
1000,"Joint",253,1.55466149486606
1000,"Joint",254,1.38451084383195
1000,"Joint",255,1.34970168076445
1000,"Joint",256,1.5490758093363
1000,"Joint",257,1.53098401074912
1000,"Joint",258,1.46100891714506
1000,"Joint",259,1.6191721204916
1000,"Joint",260,1.37773052308736
1000,"Joint",261,1.43477642743458
1000,"Joint",262,1.47814621641125
1000,"Joint",263,1.74555201603487
1000,"Joint",264,1.51149898210232
1000,"Joint",265,1.58476639049309
1000,"Joint",266,1.62271008264407
1000,"Joint",267,1.35900943557773
1000,"Joint",268,1.55171032992357
1000,"Joint",269,1.65962286120202
1000,"Joint",270,1.46920274670082
1000,"Joint",271,1.67042768721292
1000,"Joint",272,1.52731430931866
1000,"Joint",273,1.32828809018267
1000,"Joint",274,1.4291193657057
1000,"Joint",275,1.83956570632955
1000,"Joint",276,1.47168156872517
1000,"Joint",277,1.32487363811205
1000,"Joint",278,1.68754555509104
1000,"Joint",279,1.61059115567309
1000,"Joint",280,1.49015083665617
1000,"Joint",281,1.48071012625333
1000,"Joint",282,1.36364144641818
1000,"Joint",283,1.51692490765448
1000,"Joint",284,1.56642970681332
1000,"Joint",285,1.58431869132138
1000,"Joint",286,1.47878258563443
1000,"Joint",287,1.56230170707667
1000,"Joint",288,1.58589807565471
1000,"Joint",289,1.46738043770192
1000,"Joint",290,1.57448374201066
1000,"Joint",291,1.63076152552555
1000,"Joint",292,1.65531105842773
1000,"Joint",293,1.38852583688733
1000,"Joint",294,1.54496180196261
1000,"Joint",295,1.60946746744846
1000,"Joint",296,1.5545876910323
1000,"Joint",297,1.47968665280192
1000,"Joint",298,1.45430169744154
1000,"Joint",299,1.4930722773036
1000,"Joint",300,1.50439597015958
1000,"Joint",301,1.67405217542858
1000,"Joint",302,1.57396239048805
1000,"Joint",303,1.54841343415128
1000,"Joint",304,1.2817334344897
1000,"Joint",305,1.4458035591931
1000,"Joint",306,1.54788714040588
1000,"Joint",307,1.43825275652756
1000,"Joint",308,1.36396537312607
1000,"Joint",309,1.4425654757271
1000,"Joint",310,1.37298556263237
1000,"Joint",311,1.62223665530905
1000,"Joint",312,1.49758127974626
1000,"Joint",313,1.61170577418774
1000,"Joint",314,1.4015698734746
1000,"Joint",315,1.53850493025237
1000,"Joint",316,1.29704757883935
1000,"Joint",317,1.44542412369786
1000,"Joint",318,1.49798885006764
1000,"Joint",319,1.58991235175083
1000,"Joint",320,1.34816256696516
1000,"Joint",321,1.55395573521988
1000,"Joint",322,1.68199207066094
1000,"Joint",323,1.61485227390181
1000,"Joint",324,1.64693676831885
1000,"Joint",325,1.60668729658421
1000,"Joint",326,1.62874483757733
1000,"Joint",327,1.49407988328566
1000,"Joint",328,1.29787304519987
1000,"Joint",329,1.37404930272959
1000,"Joint",330,1.46109432166559
